,,,Weight Gurus,,,,,,,WHOOP,,,,,,,,,,,,,,,,,,,STRAVA,,,,,,,,,,,Stryd,,,,,Cycling,,,,,,,,,,,,,,,,,,,Garmin,,,,,,,,,,,,,,,LOSE IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,DAYS,WEEK NUMBER,Weight (pounds),Mass (kg),Body Fat %,Muscle Mass %,Water Weight %,BMI (my calculation),Post run weight (pounds),Recovery,Day Strain,Calories,HRV,RHR,Respiratory Rate,VO2 max,Sleep Performance,WHOOP Total Hours of Sleep,Light,REM,WHOOP Deep Sleep,WHOOP Awake,WHOOP Activity,WHOOP Avg HR (bpm),Max HR,WHOOP Duration,WHOOP Activity Calories Burned,WHOOP Activity Strain,Run type,Elevation (ft),Temperature (F),Humidity (%),Feels like,Distance (miles),Time,Average Pace (min/mile),GARMIN Average HR (bpm),Average Cadence (spm),Shoes,Average Power (W),Functional Threshold Power (rFTPw),Average Vertical Oscillation (cm),Average Ground Contact Time (ms),RSS,Cycling Distance (miles),Indoor Cycling Time,Outdoor Cycling Time,Cycling Elevation (ft),Calories,Average ZWIFT Power,Average GARMIN Power,Average Cycling HR,Average Cycling Cadence,Trainer Road TSS,Weekly TSS,Strava estimated FTP (W),zFTP (W),Normalized zFTP (W/kg),zMAP (W),zVO2 max,Zwift Racing Score,Zwift Pace Group,Garmin Avg Running Pwr,Max HR,Average Stride Length (m),Average GC Time Balance (right foot) %,Body Battery Maximum,Training Load,Running VO2 max,Cycling VO2 max,Endurance Score,Garmin HRV Overnight Avg,Garmin RHR,GARMIN Total hours of Sleep,Garmin Deep Sleep,Light Sleep,REM Sleep,Awake,LOSE IT budget,Calories required (low),Calories consumed,Calories required (high),Total Active Time (hrs),GARMIN Calories burned,Net calories,Carbs required (g),Carbs actual (g),Carbs %,Fat required (g),Fat actual (g),Protein required (g),Protein actual (g),Running speed (mph),Running METs (Metabolic EquivalenTs),Indoor Biking METs,Outdoor Biking METs,Calories Burned (MET calculation),Protein (g) / Pound of weight,Intraworkout carbs,Carbs per hour,Sodium (milligrams),Systolic,Diastolic,Heart rate,Temperature,Post workout carbs (grams - high),Post workout protein ideal (grams),Post workout protein - actual (grams),Runtypes,BMR calculation
7/17/2023,12,,165.8,75.3,13.0,42.7,66.5,20.72,,0.68,18.3,2976,75,46,13.7,,0.89,7:35:00,4:06:00,1:41:00,1:48:00,0:52:00,,135,164,1:31:28,945,10.2,Recovery,36,83,0.78,89,10.02,1:24:04,0:08:23,136,167,,255,334,7.75,250,59,,,,,,,,,,,,,,,,,,,,151,1.15,,,1059,62,,,,,8:23:00,0:57:00,6:05:00,1:21:00,0:04:00,2769,3482,3422,4145,,1121,230.1,381.3,557.4,60.8%,82.9,68.1,124.4,205.9,7.16,11.0,,,1217,,,,,,,,,,,,,
7/18/2023,11,,167.6,76.1,13.4,42.5,66.0,20.95,,0.60,16.6,2748,71,47,13.7,,0.85,7:32:00,4:07:00,1:43:00,1:42:00,1:04:00,,146,167,1:13:28,922,15.7,General aerobic,19,77,0.89,83,9.01,1:07:31,0:07:29,148,171,,283,334,7.89,229,68,,,,,,,,,,,,,,,,,,,,166,1.26,,,1039,62,,,,,8:23:00,1:23:00,4:54:00,2:06:00,0:09:00,2782,3520,3556,4190,,1005,255.1,385.5,597.6,60.9%,83.8,80.3,125.7,203.5,8.02,11.8,,,1060,,,,,,,,,,,,,
7/19/2023,10,,168.2,76.4,13.4,42.5,66.0,21.02,,0.52,14.3,2602,66,47,13.6,,0.86,7:33:00,3:34:00,1:51:00,2:08:00,0:55:00,,132,160,1:13:29,718,13.1,Recovery,16,79,0.85,85,8.01,1:06:41,0:08:20,132,167,,255,334,7.54,257,47,,,,,,,,,,,,,,,,,,,,138,1.16,,,976,62,,,,,8:15:00,1:14:00,5:10:00,1:51:00,0:04:00,2786,3532,3223,4205,,856,236.7,386.9,531.0,61.0%,84.1,68.4,126.2,184.8,7.20,11.0,,,979,,,,,,,,,,,,,
7/20/2023,9,,168.2,76.4,13.4,42.5,66.0,21.02,,0.59,17.4,3120,68,46,13.4,,0.95,8:08:00,4:23:00,2:00:00,1:45:00,0:42:00,,143,174,1:22:29,993,15.9,Intervals,23,78,0.87,84,10.01,1:16:16,0:07:27,151,171,,276,334,7.71,235,81,,,,,,,,,,,,,,,,,,,,176,1.23,,,1012,62,,,,,8:41:00,0:51:00,6:14:00,1:36:00,0:05:00,2786,3532,3087,4205,,1126,196.1,386.9,528.2,59.2%,84.1,78.5,126.2,186.9,8.05,11.8,,,1202,,,,,,,,,,,,,
7/21/2023,8,,169.1,76.8,13.5,42.5,66.0,21.14,,0.53,16.5,2595,65,47,13.6,,0.93,8:03:00,5:45:00,1:15:00,1:03:00,0:39:00,,133,164,0:44:59,447,10.7,Recovery,11,76,0.87,80,5.00,0:42:20,0:08:27,131,168,,250,334,7.33,258,28,,,,,,,,,,,,,,,,,,,,137,1.13,,,999,62,,,,,8:40:00,0:40:00,4:56:00,3:04:00,0:03:00,2793,3551,3216,4228,,536,268.0,388.9,508.6,59.2%,84.6,71.2,126.8,191.1,7.10,11.0,,,625,,,,,,,,,,,,,
7/22/2023,7,,170.2,77.3,13.7,42.3,66.0,21.27,,0.87,16.2,2817,77,44,13.1,,0.94,8:03:00,4:51:00,1:47:00,1:25:00,0:48:00,,142,170,1:11:59,847,14.7,General aerobic,19,78,0.79,82,9.01,1:08:25,0:07:36,142,170,,281,334,7.95,233,73,,,,,,,,,,,,,,,,,,,,165,1.25,,,863,62,,,,,8:44:00,1:31:00,5:48:00,1:25:00,0:05:00,2801,3574,3542,4255,,960,258.2,391.5,529.2,56.3%,85.1,96.3,127.7,194.2,7.89,11.0,,,1017,,,,,,,,,,,,,
7/23/2023,6,,169.8,77.1,13.6,42.4,66.0,21.22,,0.87,18.1,3352,77,46,13.2,,0.96,8:11:00,4:01:00,2:22:00,1:48:00,0:39:00,,145,163,1:43:29,1275,17.0,Medium long,14,81,0.77,87,12.00,1:34:09,0:07:50,146,167,,275,334,8.09,238,86,,,,,,,,,,,,,,,,,,,,158,1.23,,,847,62,,,,,8:41:00,1:14:00,5:31:00,1:56:00,0:05:00,2798,3566,3797,4245,,1334,246.3,390.5,580.3,57.8%,84.9,98.5,127.4,202.7,7.66,11.0,,,1396,,,,,,,,,,,,,
7/24/2023,5,,167.6,76.1,13.2,42.6,66.5,20.95,,0.80,16.6,2790,75,45,13.7,,0.87,7:34:00,4:36:00,1:19:00,1:39:00,0:47:00,,144,175,1:11:59,877,15.4,General aerobic,19,74,0.95,78,9.00,1:05:49,0:07:18,148,171,,288,334,7.92,227,75,,,,,,,,,,,,,,,,,,,,175,1.28,,,895,62,,,,,8:19:00,1:27:00,5:20:00,1:32:00,0:04:00,2782,3520,3081,4190,,985,209.6,385.5,484.0,58.8%,83.8,63.6,125.7,195.9,8.22,11.8,,,1033,,,,,,,,,,,,,
7/25/2023,4,,168.7,76.6,13.5,42.5,66.0,21.09,,0.75,18.3,2806,73,46,13.2,,0.93,8:08:00,4:38:00,1:52:00,1:38:00,0:50:00,,142,165,1:04:29,765,14.5,General aerobic,15,74,0.95,79,8.00,0:59:07,0:07:23,145,170,,287,334,7.90,230,63,,,,,,,,,,,,,,,,,,,,160,1.28,,,881,62,,,,,8:51:00,1:24:00,5:08:00,2:19:00,0:04:00,2790,3543,3331,4218,,873,245.8,388.0,519.4,58.4%,84.4,78.5,126.5,192.8,8.13,11.8,,,934,,,,,,,,,,,,,
7/26/2023,3,,168.9,76.7,13.5,42.5,66.0,21.11,,0.52,15.5,2791,65,46,13.5,,0.89,7:53:00,4:28:00,1:49:00,1:36:00,0:50:00,,139,167,1:02:58,703,13.7,Recovery,35,77,0.93,82,7.00,0:57:17,0:08:11,136,167,,257,334,7.54,255,42,,,,,,,,,,,,,,,,,,,,147,1.18,,,879,62,,,,,8:38:00,1:36:00,5:23:00,1:39:00,0:07:00,2791,3547,3353,4223,,757,259.6,388.5,524.9,58.6%,84.5,78.6,126.7,193.2,7.33,11.0,,,845,,,,,,,,,,,,,
7/27/2023,2,,167.6,76.1,13.4,42.5,66.0,20.95,,0.69,17.2,2644,73,45,13.8,,0.88,7:32:00,4:21:00,2:11:00,1:00:00,0:45:00,,140,165,0:52:29,603,13.2,Recovery,27,76,0.92,81,6.00,0:48:19,0:08:03,137,168,,265,334,7.81,242,39,,,,,,,,,,,,,,,,,,,,148,1.19,,,837,62,,,,,8:34:00,1:25:00,5:53:00,1:16:00,0:09:00,2781,3520,3111,4190,,653,245.8,385.5,491.6,59.1%,83.8,63.7,125.7,196.5,7.45,11.0,,,707,,,,,,,,,,,,,
7/28/2023,1,,168.7,76.6,13.5,42.5,66.0,21.09,,0.89,14.6,2531,79,44,13.4,,0.94,8:15:00,4:57:00,1:06:00,2:12:00,0:46:00,,139,162,0:44:59,502,12.3,Recovery,11,81,0.86,88,5.01,0:40:21,0:08:03,136,169,,262,334,7.73,243,34,,,,,,,,,,,,,,,,,,,,159,1.19,,,874,62,,,,,9:48:00,1:18:00,7:45:00,0:45:00,0:12:00,2790,3543,3214,4218,,543,267.1,388.0,502.8,58.5%,84.4,76.5,126.5,184.7,7.45,11.0,,,594,,,,,,,,,,,,,
7/29/2023,0,,166.9,75.8,13.2,42.6,66.5,20.86,,0.95,16.8,3010,87,43,13.3,,0.88,7:18:00,3:57:00,1:42:00,1:39:00,1:24:00,,132,167,1:47:59,1072,15.7,Race,34,80,0.88,87,6.22,0:42:03,0:06:45,169,175,,320,334,7.61,220,90,,,,,,,,,,,,,,,,,,,,176,1.36,,,990,62,,,,,8:38:00,1:07:00,5:55:00,1:36:00,0:09:00,2777,3505,3577,4173,,1156,242.1,383.9,480.0,50.4%,83.5,129.9,125.2,179.5,8.89,11.8,,,657,,,,,,,,,,,,,
7/30/2023,132,,167.1,75.9,13.2,42.6,66.5,20.89,,0.66,15.0,2713,73,46,13.7,,0.91,7:56:00,4:27:00,1:55:00,1:34:00,0:49:00,,135,157,0:59:58,631,12.7,Recovery,14,77,0.92,82,7.00,0:57:20,0:08:11,133,166,,263,334,8.03,243,45,,,,,,,,,,,,,,,,,,,,143,1.18,,,903,62,,,,,8:49:00,1:34:00,5:45:00,1:30:00,0:08:00,2778,3509,3429,4178,,745,268.4,384.3,499.0,54.2%,83.6,86.1,125.3,228.3,7.33,11.0,,,837,,,,,,,,,,,,,
7/31/2023,131,,168.2,76.4,13.4,42.5,66.0,21.02,,0.86,13.2,2422,81,45,13.9,,0.95,8:08:00,3:53:00,2:39:00,1:36:00,0:40:00,,131,160,0:44:59,439,10.5,Recovery,11,73,0.95,76,5.00,0:41:51,0:08:21,129,167,,253,334,7.51,258,29,,,,,,,,,,,,,,,,,,,,135,1.16,,,784,62,,,,,8:46:00,1:01:00,5:19:00,2:26:00,0:05:00,2786,3532,3279,4205,,531,274.8,386.9,481.8,54.6%,84.1,79.1,126.2,223.3,7.19,11.0,,,615,,,,,,,,,,,,,
8/1/2023,130,,168.7,76.6,13.5,42.4,66.0,21.09,,0.74,14.1,2542,76,45,13.3,,1.00,8:09:00,4:52:00,1:31:00,1:46:00,0:49:00,,128,161,1:11:59,660,13.0,Recovery,27,72,1.00,76,6.00,0:49:18,0:08:12,132,167,,259,334,7.75,250,37,,,,,,,,,,,,,,,,,,,,141,1.18,,,729,62,,,,,8:47:00,1:17:00,6:04:00,1:26:00,0:07:00,2790,3543,3272,4218,,636,263.6,388.0,480.1,54.5%,84.4,79.1,126.5,223.2,7.32,11.0,,,726,,,,,,,,,,,,,
8/2/2023,129,,168.7,76.6,13.5,42.5,66.0,21.09,,0.84,14.5,2622,82,46,13.4,,0.98,7:49:00,3:58:00,2:22:00,1:29:00,0:47:00,,135,154,0:59:59,630,12.7,Recovery,35,72,0.93,75,7.01,0:57:09,0:08:09,135,167,,264,334,7.97,243,45,,,,,,,,,,,,,,,,,,,,142,1.18,,,730,62,,,,,8:29:00,1:27:00,4:40:00,2:22:00,0:05:00,2790,3543,3125,4218,,752,237.3,388.0,486.7,58.4%,84.4,64.1,126.5,202.3,7.36,11.0,,,842,,,,,,,,,,,,,
8/3/2023,128,,167.8,76.2,13.4,42.5,66.0,20.97,,0.61,15.3,2672,74,46,13.5,,0.98,7:58:00,5:11:00,2:01:00,0:46:00,0:55:00,,141,162,0:58:28,682,13.8,General aerobic,35,71,0.87,73,7.01,0:53:08,0:07:35,142,170,,278,334,7.48,244,50,,,,,,,,,,,,,,,,,,,,151,1.25,,,687,62,,,,,8:48:00,1:20:00,5:27:00,2:01:00,0:08:00,2783,3524,3145,4195,,759,238.6,385.9,504.4,60.0%,83.9,68.1,125.9,183.7,7.91,11.0,,,778,,,,,,,,,,,,,
8/4/2023,127,,166.4,75.5,13.1,42.7,66.5,20.80,,0.51,16.8,2939,68,46,13.7,,0.99,8:06:00,5:42:00,1:11:00,1:13:00,0:48:00,,145,186,1:10:28,871,15.2,General aerobic,19,75,0.89,79,9.00,1:07:34,0:07:30,147,170,,282,334,7.93,233,71,,,,,,,,,,,,,,,,,,,,166,1.27,,,752,62,,,,,8:51:00,1:28:00,5:48:00,1:35:00,0:04:00,2773,3494,3103,4160,,998,210.5,382.7,546.6,60.8%,83.2,75.7,124.8,182.6,8.00,11.8,,,1053,,,,,,,,,,,,,
8/5/2023,126,,168.0,76.3,13.4,42.5,66.0,21.00,,0.62,18.2,3325,71,46,13.4,,0.91,7:34:00,4:06:00,2:05:00,1:23:00,0:38:00,,144,167,1:35:59,1176,16.9,General aerobic,34,74,0.99,79,11.00,1:21:19,0:07:23,154,168,,287,334,8.13,232,86,,,,,,,,,,,,,,,,,,,,174,1.29,,,694,62,,,,,8:41:00,1:23:00,5:37:00,1:41:00,0:04:00,2785,3528,3602,4200,,1257,234.5,386.4,560.1,58.5%,84.0,81.2,126.0,215.1,8.13,11.8,,,1280,,,,,,,,,,,,,
8/6/2023,125,,167.8,76.2,13.4,42.5,66.0,20.97,,0.45,17.6,2892,64,49,13.5,,0.93,8:09:00,3:43:00,2:31:00,1:55:00,0:52:00,,142,177,1:14:59,891,15.2,Recovery,14,80,0.86,87,7.49,0:59:17,0:07:55,140,167,,269,334,7.67,251,50,,,,,,,,,,,,,,,,,,,,162,1.22,,,774,62,,,,,8:52:00,1:12:00,5:51:00,1:49:00,0:05:00,2783,3524,3653,4195,,830,282.3,385.9,616.1,63.1%,83.9,66.8,125.9,210.6,7.58,11.0,,,869,1.26,,,,,,,,,,,,
8/7/2023,124,,167.3,76.0,13.2,42.6,66.5,20.91,,0.52,16.3,2848,66,48,13.5,,0.92,7:58:00,3:50:00,2:24:00,1:44:00,0:41:00,,143,165,1:08:58,823,14.9,Threshold,19,80,0.88,87,9.00,1:03:38,0:07:04,156,170,,302,334,8.17,223,86,,,,,,,,,,,,,,,,,,,,177,1.34,,,911,62,,,,,8:52:00,1:15:00,5:32:00,2:05:00,0:01:00,2780,3513,3371,4183,,1005,236.6,384.8,558.9,62.2%,83.7,68.3,125.5,186.2,8.49,11.8,,,997,1.11,,,,,,,,,,,,
8/8/2023,123,,166.4,75.5,13.1,42.7,66.5,20.80,,0.58,18.2,3128,67,47,13.5,,0.96,8:13:00,4:47:00,1:48:00,1:38:00,0:24:00,,148,166,1:35:59,1245,17.5,Medium long,19,79,0.92,85,12.00,1:27:17,0:07:16,155,169,,292,334,8.02,231,98,,,,,,,,,,,,,,,,,,,,170,1.31,,,1058,62,,,,,8:49:00,1:31:00,6:45:00,0:33:00,0:05:00,2773,3494,3772,4160,,1359,241.3,382.7,589.1,59.5%,83.2,81.9,124.8,216.1,8.26,11.8,,,1360,1.30,,,,,,,,,,,,
8/9/2023,122,,166.4,75.5,13.2,42.6,66.5,20.80,,0.51,17.0,2918,63,48,13.6,,0.89,7:42:00,3:47:00,2:24:00,1:31:00,1:10:00,,144,167,1:22:28,1014,16.0,General aerobic,27,75,0.87,79,10.00,1:15:34,0:07:33,146,167,,283,334,8.24,234,76,,,,,,,,,,,,,,,,,,,,166,1.28,,,1122,62,,,,,8:52:00,1:37:00,5:21:00,1:54:00,0:05:00,2773,3494,3625,4160,,1107,251.8,382.7,560.3,58.5%,83.2,81.1,124.8,214.2,7.95,11.0,,,1098,1.29,,,,,,,,,,,,
8/10/2023,121,,168.0,76.3,13.4,42.5,66.0,21.00,,0.35,15.9,2555,55,50,13.5,,0.92,8:00:00,4:58:00,1:31:00,1:31:00,0:55:00,,140,162,0:53:59,622,13.2,Recovery,27,81,0.87,88,6.00,0:50:51,0:08:28,139,166,,253,334,7.60,260,35,,,,,,,,,,,,,,,,,,,,153,1.15,,,1097,62,,,,,8:51:00,0:43:00,6:05:00,2:03:00,0:04:00,2785,3528,3563,4200,,679,288.4,386.4,609.0,62.5%,84.0,67.7,126.0,213.2,7.09,11.0,,,746,1.27,,,,,,,,,,,,
8/11/2023,120,,168.9,76.7,13.5,42.5,66.0,21.11,,0.37,20.3,3866,55,50,13.6,,0.96,8:10:00,5:25:00,1:26:00,1:19:00,0:34:00,,152,176,2:16:29,1873,19.7,Long run,53,76,0.85,80,17.00,2:09:10,0:07:35,156,167,,282,334,8.10,237,129,,,,,,,,,,,,,,,,,,,,172,1.27,,,1185,62,,,,,8:38:00,1:52:00,5:28:00,1:18:00,0:03:00,2791,3547,4039,4223,,1948,209.1,388.5,720.2,66.2%,84.5,69.1,126.7,212.8,7.91,11.0,,,1905,1.26,,,,,,,,,,,,
8/12/2023,119,,166.4,75.5,13.1,42.7,66.5,20.80,,0.30,13.3,2468,50,51,13.7,,0.85,7:34:00,5:46:00,0:27:00,1:21:00,1:05:00,,137,163,0:38:58,426,11.0,Recovery,19,90,0.67,100,4.50,0:38:11,0:08:28,133,166,,251,334,7.46,263,25,,,,,,,,,,,,,,,,,,,,141,1.15,,,1042,62,,,,,8:38:00,1:29:00,5:11:00,1:58:00,0:11:00,2773,3494,3322,4160,,491,283.1,382.7,547.3,61.3%,83.2,74.0,124.8,179.1,7.09,11.0,,,555,1.08,,,,,,,,,,,,
8/13/2023,118,,167.3,76.0,13.2,42.6,66.5,20.91,,0.69,17.9,2954,66,49,13.7,,0.93,7:54:00,4:22:00,1:49:00,1:43:00,0:36:00,,143,168,1:19:29,952,15.6,Recovery,14,84,0.82,94,7.81,1:00:01,0:07:41,149,168,,278,334,8.02,235,57,,,,,,,,,,,,,,,,,,,,173,1.24,,,1033,62,,,,,8:34:00,0:51:00,5:36:00,2:07:00,0:02:00,2780,3513,2780,4183,,894,188.6,384.8,636.3,63.1%,83.7,78.3,125.5,195.4,7.81,11.0,,,877,1.17,,,,,,,,,,,,
8/14/2023,117,,168.4,76.5,13.5,42.5,66.0,21.05,,0.55,5.8,1816,60,50,13.5,,0.87,7:39:00,4:24:00,1:29:00,1:46:00,1:02:00,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,839,62,,,,,8:29:00,2:05:00,4:41:00,1:43:00,0:05:00,2788,3536,3418,4210,,0,341.8,387.3,548.7,64.1%,84.2,65.2,126.3,160.9,,,,,0,0.96,,,,,,,,,,,,
8/15/2023,116,,170.6,77.5,13.7,42.4,66.0,21.32,,0.98,17.5,3105,80,47,13.3,,1.00,8:05:00,4:10:00,1:39:00,2:16:00,0:31:00,,142,175,1:46:28,1249,16.8,Medium long,27,86,0.73,95,13.01,1:38:58,0:07:36,159,167,,278,334,7.98,241,94,,,,,,,,,,,,,,,,,,,,173,1.26,,,862,61,,,,,8:37:00,0:24:00,6:26:00,1:47:00,0:06:00,2804,3583,3455,4265,,1538,191.7,392.4,596.3,65.2%,85.3,61.7,128.0,179.1,7.89,11.0,,,1474,1.05,,,,,,,,,,,,
8/16/2023,115,,164.9,74.9,12.8,42.8,66.5,20.61,,0.15,15.3,2692,44,53,15.2,,0.88,7:20:00,4:57:00,1:09:00,1:14:00,0:43:00,,139,163,1:11:59,794,13.9,Recovery,27,85,0.73,92,8.20,1:09:07,0:08:25,137,166,,251,334,7.53,263,46,,,,,,,,,,,,,,,,,,,,144,1.15,,,813,61,,,,,7:54:00,2:20:00,4:09:00,1:25:00,0:05:00,2762,3463,3418,4123,,914,250.4,379.3,570.5,63.0%,82.5,66.0,123.7,186.2,7.13,11.0,,,995,1.13,,,,,,,,,,,,
8/17/2023,114,,167.1,75.9,13.2,42.6,66.5,20.89,,0.54,19.0,3279,56,51,13.9,,0.87,7:26:00,4:33:00,1:54:00,0:59:00,0:48:00,,150,166,1:32:58,1242,17.6,General aerobic,34,89,0.64,97,11.00,1:23:54,0:07:37,155,168,,281,334,7.99,238,83,,,,,,,,,,,,,,,,,,,,167,1.26,,,923,61,,,,,8:03:00,2:23:00,4:51:00,0:49:00,0:03:00,2778,3509,3814,4178,,1270,254.4,384.3,665.3,65.8%,83.6,67.4,125.3,194.4,7.88,11.0,,,1224,1.16,,,,,,,,,,,,
8/18/2023,113,,165.1,75.0,12.8,42.8,66.5,20.64,,0.33,16.6,2987,45,53,14.3,,0.85,7:39:00,4:26:00,1:39:00,1:34:00,0:39:00,,139,161,1:20:56,886,10.3,Recovery,19,82,0.70,86,9.02,1:15:11,0:08:20,138,167,,255,334,7.60,254,53,,,,,,,,,,,,,,,,,,,,155,1.15,,,808,61,,,,,8:18:00,2:10:00,5:20:00,0:48:00,0:03:00,2764,3467,3457,4128,,1020,243.7,379.7,600.9,65.9%,82.6,54.0,123.8,189.6,7.20,11.0,,,1084,1.15,,,,,,,,,,,,
8/19/2023,112,,167.8,76.2,13.4,42.5,66.0,20.97,,0.54,17.9,3359,54,50,13.2,,1.00,8:49:00,5:44:00,1:14:00,1:51:00,0:44:00,,141,167,2:01:28,1393,17.1,Medium long,38,84,0.75,91,15.00,1:50:15,0:07:21,155,169,,295,334,8.05,230,134,,,,,,,,,,,,,,,,,,,,177,1.29,,,1006,61,,,,,9:24:00,1:21:00,6:33:00,1:30:00,0:03:00,2783,3524,3386,4195,,1661,172.5,385.9,574.9,64.3%,83.9,58.9,125.9,186.3,8.16,11.8,,,1733,1.11,,,,,,,,,,,,
8/20/2023,111,,164.2,74.5,12.7,42.9,66.5,20.52,,0.47,18.1,2995,52,52,14.4,,0.88,7:27:00,4:36:00,1:43:00,1:08:00,0:35:00,,145,166,1:01:29,749,14.3,Recovery,14,81,0.86,88,7.50,0:59:00,0:07:52,153,168,,270,334,7.64,250,50,,,,,,,,,,,,,,,,,,,,169,1.22,,,1003,61,,,,,8:04:00,2:03:00,4:30:00,1:31:00,0:05:00,2757,3448,3483,4105,,882,260.1,377.7,569.6,61.8%,82.1,73.8,123.2,186.6,7.63,11.0,,,846,1.14,,,,,,,,,,,,
8/21/2023,110,,165.6,75.2,13.0,42.7,66.5,20.70,,0.53,17.9,3332,52,51,13.7,,0.85,7:34:00,3:54:00,2:30:00,1:10:00,0:56:00,,145,162,1:26:58,1059,16.1,General aerobic,27,91,0.62,99,10.50,1:19:17,0:07:33,155,168,,292,334,8.29,227,90,,,,,,,,,,,,,,,,,,,,163,1.27,,,1187,61,,,,,8:28:00,1:49:00,5:18:00,1:21:00,0:03:00,2767,3478,3575,4140,,1209,236.6,380.9,592.5,62.8%,82.8,73.7,124.2,185.8,7.95,11.0,,,1146,1.12,,,,,,,,,,,,
8/22/2023,109,,163.8,74.4,12.7,42.9,66.5,20.47,,0.52,18.9,3413,52,51,14.0,,0.82,7:22:00,3:32:00,2:31:00,1:19:00,0:49:00,,150,168,1:50:58,1467,18.2,Medium long,35,92,0.55,99,14.00,1:45:33,0:07:32,153,167,,281,334,8.41,228,104,,,,,,,,,,,,,,,,,,,,167,1.28,,,1161,61,,,,,8:05:00,1:19:00,5:08:00,1:38:00,0:03:00,2754,3440,3376,4095,,1580,179.6,376.7,556.4,62.3%,81.9,67.5,122.9,184.9,7.96,11.0,,,1510,1.13,,,,,,,,,,,,
8/23/2023,108,,161.6,73.4,12.3,43.1,67.0,20.20,,0.55,13.3,2409,54,51,14.2,,0.79,7:14:00,4:01:00,1:14:00,1:59:00,0:34:00,,133,156,0:53:58,520,11.1,Recovery,27,85,0.51,88,6.01,0:50:42,0:08:26,133,165,,254,334,7.69,261,35,,,,,,,,,,,,,,,,,,,,140,1.16,,,1138,61,,,,,7:54:00,2:21:00,4:23:00,1:10:00,0:06:00,2738,3394,3581,4040,,655,292.6,371.7,585.8,61.7%,80.8,77.1,121.2,190.3,7.11,11.0,,,715,1.18,,,,,,,,,,,,
8/24/2023,107,,166.9,75.8,13.1,42.7,66.5,20.86,,0.73,16.9,2841,59,49,13.9,,0.89,7:47:00,5:45:00,0:44:00,1:18:00,0:25:00,,141,163,1:14:58,846,14.3,Threshold,27,86,0.58,90,10.00,1:12:22,0:07:14,154,169,,292,334,8.19,226,84,,,,,,,,,,,,,,,,,,,,170,1.31,,,1168,61,,,,,8:13:00,1:30:00,5:08:00,1:35:00,0:02:00,2777,3505,3202,4173,,1121,208.1,383.9,535.3,63.0%,83.5,54.4,125.2,192.1,8.29,11.8,,,1131,1.15,,,,,,,,,,,,
8/25/2023,106,,166.0,75.4,13.1,42.7,66.5,20.75,,0.56,13.5,2429,55,51,14.1,,0.76,6:45:00,5:14:00,0:24:00,1:07:00,1:14:00,,137,156,0:52:29,555,12.0,Recovery,27,87,0.68,94,6.01,0:50:54,0:08:28,137,164,,254,334,8.00,255,35,,,,,,,,,,,,,,,,,,,,146,1.16,,,1113,61,,,,,7:59:00,0:45:00,6:00:00,1:14:00,0:03:00,2770,3486,3065,4150,,675,239.0,381.8,513.6,63.0%,83.0,52.2,124.5,184.6,7.09,11.0,,,738,1.11,,,,,,,,,,,,
8/26/2023,105,,167.6,76.1,13.2,42.6,66.5,20.95,,0.76,18.1,3711,60,51,13.5,,0.93,8:10:00,4:40:00,2:04:00,1:26:00,0:31:00,,139,170,2:11:59,1430,17.1,Long run,33,77,0.93,82,13.50,1:43:40,0:07:41,159,166,,279,334,8.19,239,108,,,,,,,,,,,,,,,,,,,,175,1.26,,,1132,61,,,,,8:43:00,1:51:00,5:24:00,1:28:00,0:03:00,2782,3520,3966,4190,,1722,224.4,385.5,551.8,55.1%,83.8,112.9,125.7,196.5,7.81,11.0,,,1517,1.17,,,,,,,,,,,,
8/27/2023,104,,167.6,76.1,,,,20.95,,0.08,13.8,2190,44,55,15.0,,0.53,4:38:00,2:58:00,0:32:00,1:08:00,0:32:00,,139,147,0:50:58,551,12.0,Recovery,27,86,0.69,93,6.00,0:49:25,0:08:14,141,165,,260,334,7.92,253,37,,,,,,,,,,,,,,,,,,,,148,1.19,,,1074,61,,,,,7:16:00,2:01:00,4:32:00,0:43:00,0:13:00,2782,3520,3171,4190,,673,249.8,385.5,454.3,55.8%,83.8,86.4,125.7,166.1,7.29,11.0,,,723,0.99,,,,,,,,,,,,
8/28/2023,103,,168.7,76.6,13.5,42.5,66.0,21.09,,0.55,16.5,2813,57,52,14.6,,0.78,7:36:00,4:39:00,1:37:00,1:20:00,0:47:00,,146,171,1:20:59,1003,15.8,General aerobic,27,88,0.64,95,10.01,1:17:01,0:07:42,150,167,,278,334,8.19,235,77,,,,,,,,,,,,,,,,,,,,161,1.25,,,1063,61,,,,,8:13:00,2:05:00,5:12:00,0:56:00,0:06:00,2790,3543,2998,4218,,1131,186.7,388.0,443.3,55.6%,84.4,64.1,126.5,209.3,7.79,11.0,,,1134,1.24,,,,,,,,,,,,
